1.000000000000000333e-01,1.000000000000000194e-01,1.000000000000000056e-01,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000194e-01,1.000000000000000333e-01,1.000000000000000194e-01,1.000000000000000056e-01,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000194e-01,1.000000000000000333e-01,1.000000000000000056e-01,9.999999999999997780e-02,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,9.999999999999999167e-02,9.999999999999997780e-02,1.000000000000000333e-01,1.000000000000000194e-01,1.000000000000000056e-01,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000194e-01,1.000000000000000333e-01,1.000000000000000056e-01,9.999999999999997780e-02,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,9.999999999999999167e-02,9.999999999999997780e-02,1.000000000000000333e-01,1.000000000000000194e-01,1.000000000000000056e-01,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000194e-01,1.000000000000000333e-01,1.000000000000000056e-01,9.999999999999997780e-02,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,9.999999999999999167e-02,9.999999999999997780e-02,1.000000000000000056e-01,1.000000000000000056e-01,9.999999999999997780e-02,1.000000000000000056e-01,9.999999999999997780e-02,9.999999999999997780e-02,9.999999999999999167e-02,1.000000000000000056e-01,9.999999999999997780e-02,9.999999999999997780e-02,1.000000000000000333e-01,1.000000000000000194e-01,1.000000000000000056e-01,1.000000000000000194e-01,9.999999999999999167e-02,9.999999999999999167e-02,9.999999999999999167e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000194e-01,1.000000000000000194e-01,1.000000000000000194e-01,1.000000000000000056e-01,1.000000000000000194e-01,1.000000000000000056e-01,9.999999999999997780e-02,9.999999999999999167e-02,1.000000000000000056e-01,9.999999999999997780e-02,1.000000000000000194e-01
3.660600611320769280e-05,2.037759147573544317e-05,8.885093785330356052e-06,2.799878800696704336e-06,-1.046827384339440087e-06,-3.737055586597590012e-06,2.499882650363734748e-01,2.499850617298410571e-01,2.499824739658203510e-01,2.499803289509446025e-01,3.660600611421184697e-05,2.037759147375887484e-05,8.885093785890925844e-06,2.799878800609809767e-06,-1.046827384434157428e-06,-3.737055587206524539e-06,2.499882650363721981e-01,2.499850617298417510e-01,2.499824739658202399e-01,2.499803289509427429e-01,3.898022978140608386e-02,5.214923350180019485e-02,2.333679269998611971e-01,2.307083160260584853e-01,2.245939330561579073e-01,2.201192345886229806e-01,1.659807431429917982e-05,1.938016008227547989e-05,2.162764448128516056e-05,2.349059930662265630e-05,4.219663237322461291e-01,3.956607766024279327e-01,3.324637657205404412e-02,3.857776999297311132e-02,5.081423000466159245e-02,5.976900785740600630e-02,-9.726855708606633823e-06,-8.885210384023818191e-06,-8.205294343879558530e-06,-7.641707399224694424e-06,3.898022978140501527e-02,5.214923350180174916e-02,2.333679269998651107e-01,2.307083160260596233e-01,2.245939330561588232e-01,2.201192345886234802e-01,1.659807431415203326e-05,1.938016008213315464e-05,2.162764448098980356e-05,2.349059930688734732e-05,3.660600611421184697e-05,2.037759147375887484e-05,8.885093785890925844e-06,2.799878800609809767e-06,-1.046827384434157428e-06,-3.737055587206524539e-06,2.499882650363721981e-01,2.499850617298417510e-01,2.499824739658202399e-01,2.499803289509427429e-01,3.898022978140501527e-02,5.214923350180174916e-02,2.333679269998651107e-01,2.307083160260596233e-01,2.245939330561588232e-01,2.201192345886234802e-01,1.659807431415203326e-05,1.938016008213315464e-05,2.162764448098980356e-05,2.349059930688734732e-05,3.898022978140501527e-02,5.214923350180174916e-02,2.333679269998651107e-01,2.307083160260596233e-01,2.245939330561588232e-01,2.201192345886234802e-01,1.659807431415203326e-05,1.938016008213315464e-05,2.162764448098980356e-05,2.349059930688734732e-05,3.660600611421184697e-05,2.037759147375887484e-05,8.885093785890925844e-06,2.799878800609809767e-06,-1.046827384434157428e-06,-3.737055587206524539e-06,2.499882650363721981e-01,2.499850617298417510e-01,2.499824739658202399e-01,2.499803289509427429e-01,4.219663237322461291e-01,3.956607766024279327e-01,3.324637657205404412e-02,3.857776999297311132e-02,5.081423000466159245e-02,5.976900785740600630e-02,-9.726855708606633823e-06,-8.885210384023818191e-06,-8.205294343879558530e-06,-7.641707399224694424e-06
3.818164295774770429e-05,2.124879847681010288e-05,9.259407640321960185e-06,2.911343568899448241e-06,-1.101650826264627386e-06,-3.907944409481090936e-06,2.499877631851825377e-01,2.499844276293527456e-01,2.499817330288635342e-01,2.499794994565214257e-01,3.818164295693498634e-05,2.124879847742471676e-05,9.259407640377135911e-06,2.911343568940768625e-06,-1.101650826216703533e-06,-3.907944409321647995e-06,2.499877631851823712e-01,2.499844276293564094e-01,2.499817330288609529e-01,2.499794994565197326e-01,3.397450012310782030e-02,6.259802305689425583e-02,2.293279020649741373e-01,2.286684031780780169e-01,2.218543874565813145e-01,2.234921900798148287e-01,1.731046528458706198e-05,2.020928879199390538e-05,2.255107878370199271e-05,2.449220414464958840e-05,4.319746314182942304e-01,3.747614549077056267e-01,4.132567776564229078e-02,4.265737277546960415e-02,5.629343090760860480e-02,5.302343873808219865e-02,-1.014799643153439007e-05,-9.275355554932671029e-06,-8.570400020982490245e-06,-7.986057672193322833e-06,3.397450012310680029e-02,6.259802305689293744e-02,2.293279020649756084e-01,2.286684031780768234e-01,2.218543874565843121e-01,2.234921900798138850e-01,1.731046528473671915e-05,2.020928879202250122e-05,2.255107878377614198e-05,2.449220414486550726e-05,3.818164295693498634e-05,2.124879847742471676e-05,9.259407640377135911e-06,2.911343568940768625e-06,-1.101650826216703533e-06,-3.907944409321647995e-06,2.499877631851823712e-01,2.499844276293564094e-01,2.499817330288609529e-01,2.499794994565197326e-01,3.397450012310680029e-02,6.259802305689293744e-02,2.293279020649756084e-01,2.286684031780768234e-01,2.218543874565843121e-01,2.234921900798138850e-01,1.731046528473671915e-05,2.020928879202250122e-05,2.255107878377614198e-05,2.449220414486550726e-05,3.397450012310680029e-02,6.259802305689293744e-02,2.293279020649756084e-01,2.286684031780768234e-01,2.218543874565843121e-01,2.234921900798138850e-01,1.731046528473671915e-05,2.020928879202250122e-05,2.255107878377614198e-05,2.449220414486550726e-05,3.818164295693498634e-05,2.124879847742471676e-05,9.259407640377135911e-06,2.911343568940768625e-06,-1.101650826216703533e-06,-3.907944409321647995e-06,2.499877631851823712e-01,2.499844276293564094e-01,2.499817330288609529e-01,2.499794994565197326e-01,4.319746314182942304e-01,3.747614549077056267e-01,4.132567776564229078e-02,4.265737277546960415e-02,5.629343090760860480e-02,5.302343873808219865e-02,-1.014799643153439007e-05,-9.275355554932671029e-06,-8.570400020982490245e-06,-7.986057672193322833e-06
-1.652514206824702372e-05,-9.253397970138635832e-06,-4.086292813801727092e-06,-1.348464434926798288e-06,3.654900956652155248e-07,1.587291939922955594e-06,2.500053083764460782e-01,2.500068260331282932e-01,2.500080520592105060e-01,2.500090683204157505e-01,-1.652514206998484394e-05,-9.253397968339781797e-06,-4.086292812761130176e-06,-1.348464433231762541e-06,3.654900971681272589e-07,1.587291941845769513e-06,2.500053083764452455e-01,2.500068260331265724e-01,2.500080520592085076e-01,2.500090683204154174e-01,2.806185770796536597e-02,7.479799529540406833e-02,2.254438538485008248e-01,2.263399068390724578e-01,2.201439809455467134e-01,2.252492506046053777e-01,-7.481757179883935505e-06,-8.787996764703635442e-06,-9.843231336940801407e-06,-1.071792232154670501e-05,4.439093380218719909e-01,3.504225175562523109e-01,4.912046510667842508e-02,4.732288286827095181e-02,5.971130637145061898e-02,4.949832318089322780e-02,4.347268244910141427e-06,3.924776196044960232e-06,3.583469575769177847e-06,3.300558239956199427e-06,2.806185770796213938e-02,7.479799529540362424e-02,2.254438538484980770e-01,2.263399068390751501e-01,2.201439809455466579e-01,2.252492506046092358e-01,-7.481757178451839960e-06,-8.787996763105324928e-06,-9.843231336468224785e-06,-1.071792232031019276e-05,-1.652514206998484394e-05,-9.253397968339781797e-06,-4.086292812761130176e-06,-1.348464433231762541e-06,3.654900971681272589e-07,1.587291941845769513e-06,2.500053083764452455e-01,2.500068260331265724e-01,2.500080520592085076e-01,2.500090683204154174e-01,2.806185770796213938e-02,7.479799529540362424e-02,2.254438538484980770e-01,2.263399068390751501e-01,2.201439809455466579e-01,2.252492506046092358e-01,-7.481757178451839960e-06,-8.787996763105324928e-06,-9.843231336468224785e-06,-1.071792232031019276e-05,2.806185770796213938e-02,7.479799529540362424e-02,2.254438538484980770e-01,2.263399068390751501e-01,2.201439809455466579e-01,2.252492506046092358e-01,-7.481757178451839960e-06,-8.787996763105324928e-06,-9.843231336468224785e-06,-1.071792232031019276e-05,-1.652514206998484394e-05,-9.253397968339781797e-06,-4.086292812761130176e-06,-1.348464433231762541e-06,3.654900971681272589e-07,1.587291941845769513e-06,2.500053083764452455e-01,2.500068260331265724e-01,2.500080520592085076e-01,2.500090683204154174e-01,4.439093380218719909e-01,3.504225175562523109e-01,4.912046510667842508e-02,4.732288286827095181e-02,5.971130637145061898e-02,4.949832318089322780e-02,4.347268244910141427e-06,3.924776196044960232e-06,3.583469575769177847e-06,3.300558239956199427e-06
2.110546277687751370e-06,1.197840277136949223e-06,5.464858443954014158e-07,1.983970079081522228e-07,-1.993941141186779800e-08,-1.720891186045461860e-07,2.499992964281750607e-01,2.499990985339458349e-01,2.499989386667691438e-01,2.499988061517988136e-01,2.110546278983036694e-06,1.197840279079656557e-06,5.464858459539242511e-07,1.983970088402717472e-07,-1.993941027514640641e-08,-1.720891174094530012e-07,2.499992964281746721e-01,2.499990985339451410e-01,2.499989386667690050e-01,2.499988061518015614e-01,2.157702805306791621e-02,8.566543929837533433e-02,2.259258044079309746e-01,2.242283436965404331e-01,2.194479395113305420e-01,2.231506780893811048e-01,9.696222458645505554e-07,1.137460857933469597e-06,1.273047858104072496e-06,1.385436827353106199e-06,4.568417228579459977e-01,3.286667259009140030e-01,4.814729842403967647e-02,5.154291604307435770e-02,6.110416109759079367e-02,5.369898824863005710e-02,-5.320693532221408041e-07,-4.720183868890020360e-07,-4.235067224483657526e-07,-3.832950806174998740e-07,2.157702805307023033e-02,8.566543929837885929e-02,2.259258044079300587e-01,2.242283436965417653e-01,2.194479395113331788e-01,2.231506780893807163e-01,9.696222467045040013e-07,1.137460858450166471e-06,1.273047858296230391e-06,1.385436827279773475e-06,2.110546278983036694e-06,1.197840279079656557e-06,5.464858459539242511e-07,1.983970088402717472e-07,-1.993941027514640641e-08,-1.720891174094530012e-07,2.499992964281746721e-01,2.499990985339451410e-01,2.499989386667690050e-01,2.499988061518015614e-01,2.157702805307023033e-02,8.566543929837885929e-02,2.259258044079300587e-01,2.242283436965417653e-01,2.194479395113331788e-01,2.231506780893807163e-01,9.696222467045040013e-07,1.137460858450166471e-06,1.273047858296230391e-06,1.385436827279773475e-06,2.157702805307023033e-02,8.566543929837885929e-02,2.259258044079300587e-01,2.242283436965417653e-01,2.194479395113331788e-01,2.231506780893807163e-01,9.696222467045040013e-07,1.137460858450166471e-06,1.273047858296230391e-06,1.385436827279773475e-06,2.110546278983036694e-06,1.197840279079656557e-06,5.464858459539242511e-07,1.983970088402717472e-07,-1.993941027514640641e-08,-1.720891174094530012e-07,2.499992964281746721e-01,2.499990985339451410e-01,2.499989386667690050e-01,2.499988061518015614e-01,4.568417228579459977e-01,3.286667259009140030e-01,4.814729842403967647e-02,5.154291604307435770e-02,6.110416109759079367e-02,5.369898824863005710e-02,-5.320693532221408041e-07,-4.720183868890020360e-07,-4.235067224483657526e-07,-3.832950806174998740e-07
-5.463679268047657208e-08,-2.547578290713124440e-08,-6.650553614923437846e-09,3.221745480215405371e-09,9.589423084251607669e-09,1.410661608671041064e-08,2.500000194582828184e-01,2.500000160596786980e-01,2.500000133141471736e-01,2.500000110383567842e-01,-5.463679171252588642e-08,-2.547578238621191107e-08,-6.650554837898829728e-09,3.221743673113599326e-09,9.589422176432823263e-09,1.410661535794232106e-08,2.500000194582808755e-01,2.500000160596785870e-01,2.500000133141471181e-01,2.500000110383572838e-01,1.736776144024439889e-02,8.841451559953332484e-02,2.298779294360401293e-01,2.239281008900510239e-01,2.205367112704199328e-01,2.198750816804574959e-01,-2.588035232175808829e-08,-2.524474199538798754e-08,-2.473126921654967186e-08,-2.430564921883898559e-08,4.652645864939414233e-01,3.231710198261440459e-01,4.024415447725687711e-02,5.214379181120132323e-02,5.892655830657852339e-02,6.024980844613211928e-02,1.286683765017211051e-08,1.838868626852547760e-08,2.284946344568711800e-08,2.654703211180963583e-08,1.736776144024465562e-02,8.841451559953458772e-02,2.298779294360386027e-01,2.239281008900504133e-01,2.205367112704212651e-01,2.198750816804601882e-01,-2.588035373472339376e-08,-2.524474283246067437e-08,-2.473126992793706888e-08,-2.430564970370605558e-08,-5.463679171252588642e-08,-2.547578238621191107e-08,-6.650554837898829728e-09,3.221743673113599326e-09,9.589422176432823263e-09,1.410661535794232106e-08,2.500000194582808755e-01,2.500000160596785870e-01,2.500000133141471181e-01,2.500000110383572838e-01,1.736776144024465562e-02,8.841451559953458772e-02,2.298779294360386027e-01,2.239281008900504133e-01,2.205367112704212651e-01,2.198750816804601882e-01,-2.588035373472339376e-08,-2.524474283246067437e-08,-2.473126992793706888e-08,-2.430564970370605558e-08,1.736776144024465562e-02,8.841451559953458772e-02,2.298779294360386027e-01,2.239281008900504133e-01,2.205367112704212651e-01,2.198750816804601882e-01,-2.588035373472339376e-08,-2.524474283246067437e-08,-2.473126992793706888e-08,-2.430564970370605558e-08,-5.463679171252588642e-08,-2.547578238621191107e-08,-6.650554837898829728e-09,3.221743673113599326e-09,9.589422176432823263e-09,1.410661535794232106e-08,2.500000194582808755e-01,2.500000160596785870e-01,2.500000133141471181e-01,2.500000110383572838e-01,4.652645864939414233e-01,3.231710198261440459e-01,4.024415447725687711e-02,5.214379181120132323e-02,5.892655830657852339e-02,6.024980844613211928e-02,1.286683765017211051e-08,1.838868626852547760e-08,2.284946344568711800e-08,2.654703211180963583e-08
-2.244825109667227599e-05,-1.247124738232091649e-05,-5.414585127764194554e-06,-1.678361753624385210e-06,6.835945498128590122e-07,2.335490993396613608e-06,2.500071945997531797e-01,2.500091255947475277e-01,2.500106855326788002e-01,2.500119785756496071e-01,-2.244825109653647967e-05,-1.247124738233393539e-05,-5.414585127932453413e-06,-1.678361753747212611e-06,6.835945496686255008e-07,2.335490993218145460e-06,2.500071945997531242e-01,2.500091255947467506e-01,2.500106855326810207e-01,2.500119785756491075e-01,1.826122616473045690e-02,7.879852833965865500e-02,2.321783025826278379e-01,2.259369037224200627e-01,2.246750990735145725e-01,2.201995705655633018e-01,-1.017383617467066972e-05,-1.186093918835906540e-05,-1.322385105378539599e-05,-1.435357779915808232e-05,4.635224469350189280e-01,3.424278864714088710e-01,3.565422348091676352e-02,4.812954812980746455e-02,5.064843312003848574e-02,5.959618606679172037e-02,5.958841052967625734e-06,5.471539663884038579e-06,5.077877368222038014e-06,4.751568063086529754e-06,1.826122616473322899e-02,7.879852833965668435e-02,2.321783025826283098e-01,2.259369037224204235e-01,2.246750990735129905e-01,2.201995705655631630e-01,-1.017383617461646808e-05,-1.186093918830786395e-05,-1.322385105371008629e-05,-1.435357779910690798e-05,-2.244825109653647967e-05,-1.247124738233393539e-05,-5.414585127932453413e-06,-1.678361753747212611e-06,6.835945496686255008e-07,2.335490993218145460e-06,2.500071945997531242e-01,2.500091255947467506e-01,2.500106855326810207e-01,2.500119785756491075e-01,1.826122616473322899e-02,7.879852833965668435e-02,2.321783025826283098e-01,2.259369037224204235e-01,2.246750990735129905e-01,2.201995705655631630e-01,-1.017383617461646808e-05,-1.186093918830786395e-05,-1.322385105371008629e-05,-1.435357779910690798e-05,1.826122616473322899e-02,7.879852833965668435e-02,2.321783025826283098e-01,2.259369037224204235e-01,2.246750990735129905e-01,2.201995705655631630e-01,-1.017383617461646808e-05,-1.186093918830786395e-05,-1.322385105371008629e-05,-1.435357779910690798e-05,-2.244825109653647967e-05,-1.247124738233393539e-05,-5.414585127932453413e-06,-1.678361753747212611e-06,6.835945496686255008e-07,2.335490993218145460e-06,2.500071945997531242e-01,2.500091255947467506e-01,2.500106855326810207e-01,2.500119785756491075e-01,4.635224469350189280e-01,3.424278864714088710e-01,3.565422348091676352e-02,4.812954812980746455e-02,5.064843312003848574e-02,5.959618606679172037e-02,5.958841052967625734e-06,5.471539663884038579e-06,5.077877368222038014e-06,4.751568063086529754e-06
3.052707531704701674e-06,1.749098451360263764e-06,8.603779981554037279e-07,3.481480415647882201e-07,3.099775377138464786e-08,-5.354437241907380470e-08,2.499993289473572411e-01,2.499987041126240372e-01,2.499981993451849960e-01,2.499977809400802942e-01,3.052707532791275539e-06,1.749098453039970755e-06,8.603779985672006537e-07,3.481480420893193019e-07,3.099775435792743527e-08,-5.354437195531140762e-08,2.499993289473569358e-01,2.499987041126242593e-01,2.499981993451819984e-01,2.499977809400791284e-01,2.293696577366973952e-02,5.799784943533253800e-02,2.361612172286990663e-01,2.310578176016981899e-01,2.315427175157685757e-01,2.202962968509060426e-01,1.155273335542891496e-06,1.630467211591798689e-06,2.014348555717821864e-06,2.332550364808784601e-06,4.541199624148966607e-01,3.840008026420668186e-01,2.767584469683026169e-02,3.788366852886633496e-02,3.691450307406134168e-02,5.940751349971134382e-02,-9.684569215756368469e-07,-6.693212978356981183e-07,-4.276671208958765719e-07,-2.273583600045073525e-07,2.293696577366977768e-02,5.799784943533314863e-02,2.361612172287010092e-01,2.310578176016957752e-01,2.315427175157698247e-01,2.202962968509063479e-01,1.155273337050156132e-06,1.630467213290533429e-06,2.014348557250402621e-06,2.332550366501258074e-06,3.052707532791275539e-06,1.749098453039970755e-06,8.603779985672006537e-07,3.481480420893193019e-07,3.099775435792743527e-08,-5.354437195531140762e-08,2.499993289473569358e-01,2.499987041126242593e-01,2.499981993451819984e-01,2.499977809400791284e-01,2.293696577366977768e-02,5.799784943533314863e-02,2.361612172287010092e-01,2.310578176016957752e-01,2.315427175157698247e-01,2.202962968509063479e-01,1.155273337050156132e-06,1.630467213290533429e-06,2.014348557250402621e-06,2.332550366501258074e-06,2.293696577366977768e-02,5.799784943533314863e-02,2.361612172287010092e-01,2.310578176016957752e-01,2.315427175157698247e-01,2.202962968509063479e-01,1.155273337050156132e-06,1.630467213290533429e-06,2.014348557250402621e-06,2.332550366501258074e-06,3.052707532791275539e-06,1.749098453039970755e-06,8.603779985672006537e-07,3.481480420893193019e-07,3.099775435792743527e-08,-5.354437195531140762e-08,2.499993289473569358e-01,2.499987041126242593e-01,2.499981993451819984e-01,2.499977809400791284e-01,4.541199624148966607e-01,3.840008026420668186e-01,2.767584469683026169e-02,3.788366852886633496e-02,3.691450307406134168e-02,5.940751349971134382e-02,-9.684569215756368469e-07,-6.693212978356981183e-07,-4.276671208958765719e-07,-2.273583600045073525e-07
2.200632706959025528e-05,1.226926386091782984e-05,5.364734967345059162e-06,1.708092780422164891e-06,-6.012648535034827900e-07,-2.218413514253723120e-06,2.499929681287512695e-01,2.499910018190099614e-01,2.499894133523527795e-01,2.499880966617358535e-01,2.200632707048925878e-05,1.226926385913745976e-05,5.364734966670852276e-06,1.708092778694409108e-06,-6.012648543105803573e-07,-2.218413515522638191e-06,2.499929681287512140e-01,2.499910018190073246e-01,2.499894133523532791e-01,2.499880966617376299e-01,2.646309927944839185e-02,3.533275237108753075e-02,2.443941348501089406e-01,2.431680121863225574e-01,2.390838074559687998e-01,2.115093747674653413e-01,9.953042108445424242e-06,1.165381343051922604e-05,1.302776712280384356e-05,1.416664651274257195e-05,4.470297860025578829e-01,4.293099560244195145e-01,1.120100129850889158e-02,1.366056053249712667e-02,2.183358910105906436e-02,7.698568905056019096e-02,-5.842707517627363461e-06,-5.312120159277218106e-06,-4.883489660008434854e-06,-4.528194978200519277e-06,2.646309927944378790e-02,3.533275237108753075e-02,2.443941348501093846e-01,2.431680121863219746e-01,2.390838074559699100e-01,2.115093747674670344e-01,9.953042109299067435e-06,1.165381343078117607e-05,1.302776712355614095e-05,1.416664651388506354e-05,2.200632707048925878e-05,1.226926385913745976e-05,5.364734966670852276e-06,1.708092778694409108e-06,-6.012648543105803573e-07,-2.218413515522638191e-06,2.499929681287512140e-01,2.499910018190073246e-01,2.499894133523532791e-01,2.499880966617376299e-01,2.646309927944378790e-02,3.533275237108753075e-02,2.443941348501093846e-01,2.431680121863219746e-01,2.390838074559699100e-01,2.115093747674670344e-01,9.953042109299067435e-06,1.165381343078117607e-05,1.302776712355614095e-05,1.416664651388506354e-05,2.646309927944378790e-02,3.533275237108753075e-02,2.443941348501093846e-01,2.431680121863219746e-01,2.390838074559699100e-01,2.115093747674670344e-01,9.953042109299067435e-06,1.165381343078117607e-05,1.302776712355614095e-05,1.416664651388506354e-05,2.200632707048925878e-05,1.226926385913745976e-05,5.364734966670852276e-06,1.708092778694409108e-06,-6.012648543105803573e-07,-2.218413515522638191e-06,2.499929681287512140e-01,2.499910018190073246e-01,2.499894133523532791e-01,2.499880966617376299e-01,4.470297860025578829e-01,4.293099560244195145e-01,1.120100129850889158e-02,1.366056053249712667e-02,2.183358910105906436e-02,7.698568905056019096e-02,-5.842707517627363461e-06,-5.312120159277218106e-06,-4.883489660008434854e-06,-4.528194978200519277e-06
-3.721751123858306969e-05,-2.071099164209758874e-05,-9.027110079308251563e-06,-2.840044765332632789e-06,1.070639247212896787e-06,3.766178522807949846e-06,2.500119775682140277e-01,2.500152004348593637e-01,2.500178040003545599e-01,2.500199621131803385e-01,-3.721751123868471365e-05,-2.071099164304174926e-05,-9.027110080650510793e-06,-2.840044766530639767e-06,1.070639245794596868e-06,3.766178521502194347e-06,2.500119775682141943e-01,2.500152004348618062e-01,2.500178040003558921e-01,2.500199621131802274e-01,2.386758501761674506e-02,3.224333085654605691e-02,2.484281290973789358e-01,2.440790711500322729e-01,2.429379548773288322e-01,2.085264107628665708e-01,-1.690494403768501937e-05,-1.971121416145987565e-05,-2.197823568715216299e-05,-2.385738496798571749e-05,4.523392696316824169e-01,4.355547614032025949e-01,3.161795185937423674e-03,1.184753590541353686e-02,1.412194642259473679e-02,8.293964312248640336e-02,9.855380724342854872e-06,9.022992718370454834e-06,8.350555125746182548e-06,7.793167115231085430e-06,2.386758501761496523e-02,3.224333085654827735e-02,2.484281290973810175e-01,2.440790711500309129e-01,2.429379548773295261e-01,2.085264107628703178e-01,-1.690494403610760685e-05,-1.971121416019476079e-05,-2.197823568599413681e-05,-2.385738496693083960e-05,-3.721751123868471365e-05,-2.071099164304174926e-05,-9.027110080650510793e-06,-2.840044766530639767e-06,1.070639245794596868e-06,3.766178521502194347e-06,2.500119775682141943e-01,2.500152004348618062e-01,2.500178040003558921e-01,2.500199621131802274e-01,2.386758501761496523e-02,3.224333085654827735e-02,2.484281290973810175e-01,2.440790711500309129e-01,2.429379548773295261e-01,2.085264107628703178e-01,-1.690494403610760685e-05,-1.971121416019476079e-05,-2.197823568599413681e-05,-2.385738496693083960e-05,2.386758501761496523e-02,3.224333085654827735e-02,2.484281290973810175e-01,2.440790711500309129e-01,2.429379548773295261e-01,2.085264107628703178e-01,-1.690494403610760685e-05,-1.971121416019476079e-05,-2.197823568599413681e-05,-2.385738496693083960e-05,-3.721751123868471365e-05,-2.071099164304174926e-05,-9.027110080650510793e-06,-2.840044766530639767e-06,1.070639245794596868e-06,3.766178521502194347e-06,2.500119775682141943e-01,2.500152004348618062e-01,2.500178040003558921e-01,2.500199621131802274e-01,4.523392696316824169e-01,4.355547614032025949e-01,3.161795185937423674e-03,1.184753590541353686e-02,1.412194642259473679e-02,8.293964312248640336e-02,9.855380724342854872e-06,9.022992718370454834e-06,8.350555125746182548e-06,7.793167115231085430e-06
